source_list,title,year,doi,resolve_method,pdf_url,landing_url,status,file_path,note
openalex_latest_topic_aligned,Sensor fault diagnosis strategy based on rotor flux observers in three-phase induction motor drive,2025,https://doi.org/10.1038/s41598-025-29381-9,title_search,https://www.nature.com/articles/s41598-025-29381-9_reference.pdf,https://doi.org/10.1038/s41598-025-29381-9,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2025_sensor-fault-diagnosis-strategy-based-on-rotor-flux-observers-in-three-phase-induction-motor-drive.pdf,ok
openalex_latest_topic_aligned,Optimization of Robotic Arm Scheduling Based on Catfish Optimization Algorithm and Q-Learning,2026,https://doi.org/10.21203/rs.3.rs-9242643/v1,title_search,https://www.researchsquare.com/article/rs-9242643/latest.pdf,https://doi.org/10.21203/rs.3.rs-9242643/v1,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2026_optimization-of-robotic-arm-scheduling-based-on-catfish-optimization-algorithm-and-q-learning.pdf,ok
openalex_latest_topic_aligned,From Academic Theory to Management Jargon: Exploring the Evolution and Ideology of the Concept of Mindset,2026,https://doi.org/10.33423/7tmfjw02,title_search,https://articlegateway.com/index.php/AJM/article/download/8179/7728,https://doi.org/10.33423/7tmfjw02,failed,,exhausted_or_nonpdf
openalex_latest_topic_aligned,Hybrid MIRL and ACO-based Approach for Real-Time Path Planning in Visual SLAM,2026,https://doi.org/10.31449/inf.v50i11.9866,title_search,https://www.informatica.si/index.php/informatica/article/download/9866/6644,https://doi.org/10.31449/inf.v50i11.9866,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2026_hybrid-mirl-and-aco-based-approach-for-real-time-path-planning-in-visual-slam.pdf,ok
openalex_latest_topic_aligned,Communication-Based Social Network Search Algorithms Are Used for Numerical Optimization and Practical Applications,2026,https://doi.org/10.3390/sym18050712,title_search,https://www.mdpi.com/2073-8994/18/5/712/pdf?version=1776946585,https://doi.org/10.3390/sym18050712,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2026_communication-based-social-network-search-algorithms-are-used-for-numerical-optimization-and-practical-applications.pdf,retry_live_ok
openalex_latest_topic_aligned,Multi-UAV Navigation for Surveillance of Moving Ground Vehicles on Uneven Terrains via Beam-Search MPC,2026,https://doi.org/10.3390/app16094128,title_search,https://www.mdpi.com/2076-3417/16/9/4128/pdf?version=1776940874,https://doi.org/10.3390/app16094128,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2026_multi-uav-navigation-for-surveillance-of-moving-ground-vehicles-on-uneven-terrains-via-beam-search-mpc.pdf,retry_live_ok
openalex_latest_topic_aligned,Localization and Clustering Based on Swarm Intelligence in UAV Networks for Emergency Communications,2019,https://doi.org/10.1109/jiot.2019.2925567,title_search,,https://doi.org/10.1109/jiot.2019.2925567,failed,,exhausted_or_nonpdf
openalex_latest_topic_aligned,Dynamic-opposite learning enhanced meta-heuristic approach for solving multiple industrial optimization problems,2026,https://doi.org/10.1038/s41598-026-46614-7,title_search,https://www.nature.com/articles/s41598-026-46614-7_reference.pdf,https://doi.org/10.1038/s41598-026-46614-7,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2026_dynamic-opposite-learning-enhanced-meta-heuristic-approach-for-solving-multiple-industrial-optimization-problems.pdf,ok
openalex_latest_topic_aligned,Adversarial path planning for optimal CCTV surveillance: a case study on nuclear facility security optimization,2026,https://doi.org/10.1038/s41598-026-47647-8,title_search,https://www.nature.com/articles/s41598-026-47647-8.pdf,https://doi.org/10.1038/s41598-026-47647-8,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2026_adversarial-path-planning-for-optimal-cctv-surveillance-a-case-study-on-nuclear-facility-security-optimization.pdf,ok
openalex_latest_topic_aligned,A hybrid intelligent optimization algorithm combining weighted K-means clustering and improved ABC for optimal deployment of prehospital emergency heliports,2026,https://doi.org/10.1038/s41598-026-46331-1,title_search,https://www.nature.com/articles/s41598-026-46331-1_reference.pdf,https://doi.org/10.1038/s41598-026-46331-1,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2026_a-hybrid-intelligent-optimization-algorithm-combining-weighted-k-means-clustering-and-improved-abc-for-optimal-deploymen.pdf,ok
openalex_latest_topic_aligned,Clever vermin? Collective intelligence in rats and roaches,2026,https://doi.org/10.1098/rstb.2024.0441,title_search,https://royalsocietypublishing.org/rstb/article-pdf/doi/10.1098/rstb.2024.0441/6132842/rstb.2024.0441.pdf,https://doi.org/10.1098/rstb.2024.0441,failed,,exhausted_or_nonpdf
openalex_latest_topic_aligned,Optimization of Low-Altitude Vertiport Network Topology Resilience,2026,https://doi.org/10.3390/aerospace13040370,title_search,https://www.mdpi.com/2226-4310/13/4/370/pdf?version=1776253856,https://doi.org/10.3390/aerospace13040370,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2026_optimization-of-low-altitude-vertiport-network-topology-resilience.pdf,ok:https://www.mdpi.com/2226-4310/13/4/370/pdf?version=1776253856
openalex_latest_topic_aligned,Spherical Coordinate System-Based Fusion Path Planning Algorithm for UAVs in Complex Emergency Rescue and Civil Environments,2026,https://doi.org/10.3390/drones10040285,title_search,https://www.mdpi.com/2504-446X/10/4/285/pdf?version=1776170433,https://doi.org/10.3390/drones10040285,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2026_spherical-coordinate-system-based-fusion-path-planning-algorithm-for-uavs-in-complex-emergency-rescue-and-civil-environm.pdf,ok:https://www.mdpi.com/2504-446X/10/4/285/pdf?version=1776170433
openalex_latest_topic_aligned,Some progress on the use of the variational method in quantum field theory,2026,,title_search,https://arxiv.org/pdf/2604.10284,https://arxiv.org/abs/2604.10284,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2026_some-progress-on-the-use-of-the-variational-method-in-quantum-field-theory.pdf,ok
openalex_latest_topic_aligned,Towards Effective Forest Fire Response: A Cloud–Edge Collaborative UAV Deployment Strategy for Rapid Situational Awareness,2026,https://doi.org/10.3390/fire9040160,title_search,https://www.mdpi.com/2571-6255/9/4/160/pdf?version=1775818051,https://doi.org/10.3390/fire9040160,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2026_towards-effective-forest-fire-response-a-cloud-edge-collaborative-uav-deployment-strategy-for-rapid-situational-awarenes.pdf,ok:https://www.mdpi.com/2571-6255/9/4/160/pdf?version=1775818051
openalex_latest_topic_aligned,Learning-Based Fusion for Robust Multi-Spectral Visual Servoing,2026,,title_search,,https://inria.hal.science/hal-05539437,failed,,exhausted_or_nonpdf
openalex_latest_topic_aligned,Real-time Robotic Needle Insertion In Deformable and Moving Structure Using Learning-by-Example Method,2026,,title_search,https://inria.hal.science/hal-05498156/document,https://inria.hal.science/hal-05498156,failed,,exhausted_or_nonpdf
openalex_latest_topic_aligned,Off the Hamster Wheel: Rethinking Dialogue Research through a Meta-Analysis of the ACL Anthology 2024,2026,,title_search,https://hal.science/hal-05538305v1/document,https://hal.science/hal-05538305,failed,,exhausted_or_nonpdf
openalex_latest_topic_aligned,From Passive Sniffing to Active Signal Injection: Exploiting Physical Layer Vulnerabilities in 5G New Radio.,2026,,title_search,https://iris.unipa.it/bitstream/10447/704389/2/PhD_Thesis_Dino_final.pdf,https://hdl.handle.net/10447/704389,failed,,exhausted_or_nonpdf
openalex_latest_topic_aligned,A new collaborative-shared control strategy for continuous elder/robot assisted navigation,2008,https://doi.org/10.4017/gt.2008.07.02.166.00,title_search,,http://hdl.handle.net/2117/15671,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2008_a-new-collaborative-shared-control-strategy-for-continuous-elder-robot-assisted-navigation.pdf,ok:https://upcommons.upc.edu/bitstreams/e0ade34c-fd3b-4713-bb8e-d3505434f407/download
openalex_latest_topic_aligned,MEASE: Multi-agent Episodic Action Sequence Explanation,2026,,title_search,https://ink.library.smu.edu.sg/cgi/viewcontent.cgi?article=12082&context=sis_research,https://ink.library.smu.edu.sg/sis_research/11081,failed,,exhausted_or_nonpdf
openalex_latest_topic_aligned,Adversarial Heterogeneous Agent Learning for Robotic Systems: A Framework for Coordinated Competitive Behaviors,2026,,title_search,https://digitalcommons.usu.edu/context/etd2023/article/1711/viewcontent/COMSetd2026May_Allred_Christopher.pdf,https://digitalcommons.usu.edu/etd2023/702,failed,,exhausted_or_nonpdf
openalex_latest_topic_aligned,Human brain data: a valuable and open-ended resource for artificial intelligence,2026,https://doi.org/10.3389/fnhum.2026.1808115,title_search,https://www.frontiersin.org/journals/human-neuroscience/articles/10.3389/fnhum.2026.1808115/pdf,https://doi.org/10.3389/fnhum.2026.1808115,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2026_human-brain-data-a-valuable-and-open-ended-resource-for-artificial-intelligence.pdf,ok
openalex_latest_topic_aligned,"Internet of Things (IoT) Security Intelligence: A Comprehensive Overview, Machine Learning Solutions and Research Directions",2022,https://doi.org/10.1007/s11036-022-01937-3,title_search,,https://doi.org/10.1007/s11036-022-01937-3,failed,,exhausted_or_nonpdf
openalex_latest_topic_aligned,Safeguarding the skies: the rise of machine learning approaches for cyberattack detection in unmanned aerial systems,2026,https://doi.org/10.1186/s42400-025-00466-2,title_search,https://link.springer.com/content/pdf/10.1186/s42400-025-00466-2.pdf,https://doi.org/10.1186/s42400-025-00466-2,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2026_safeguarding-the-skies-the-rise-of-machine-learning-approaches-for-cyberattack-detection-in-unmanned-aerial-systems.pdf,ok
openalex_latest_topic_aligned,Proceedings of the XVII International Scientific and Practical Conference,2024,https://doi.org/10.46299/isg.2024.1.17,title_search,,https://doi.org/10.46299/isg.2024.1.17,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2024_proceedings-of-the-xvii-international-scientific-and-practical-conference.pdf,ok:https://isg-konf.com/wp-content/uploads/2024/04/THE-LATEST-TECHNOLOGIES-IN-THE-DEVELOPMENT-OF-SCIENCE-BUSINESS-AND-EDUCATION.pdf
openalex_latest_topic_aligned,"A Low-cost ""Plant-Scanner"" Platform for Automated Detection of  Ustilago Maydis Infection in Maize Using Deep Learning",2026,https://doi.org/10.21203/rs.3.rs-8667319/v1,title_search,https://www.researchsquare.com/article/rs-8667319/latest.pdf,https://doi.org/10.21203/rs.3.rs-8667319/v1,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2026_a-low-cost-plant-scanner-platform-for-automated-detection-of-ustilago-maydis-infection-in-maize-using-deep-learning.pdf,ok
openalex_latest_topic_aligned,L-System Genetic Encoding for Scalable Neural Network Evolution: A Comparison with Direct Matrix Encoding,2026,https://doi.org/10.48550/arxiv.2604.22000,title_search,,https://doi.org/10.48550/arxiv.2604.22000,failed,,exhausted_or_nonpdf
openalex_latest_topic_aligned,Modern Control Meets Machine Learning: A Review and Taxonomy of Synergistic Approaches for Robotics Applications,2026,https://doi.org/10.3390/act15050235,title_search,,https://doi.org/10.3390/act15050235,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2026_modern-control-meets-machine-learning-a-review-and-taxonomy-of-synergistic-approaches-for-robotics-applications.pdf,ok:https://www.mdpi.com/2076-0825/15/5/235/pdf?version=1777288781
openalex_latest_topic_aligned,"Internet of Things: A Survey on Enabling Technologies, Protocols, and Applications",2015,https://doi.org/10.1109/comst.2015.2444095,title_search,https://ieeexplore.ieee.org/ielx7/9739/7331734/07123563.pdf,https://doi.org/10.1109/comst.2015.2444095,failed,,exhausted_or_nonpdf
openalex_latest_topic_aligned,Power Hardware-in-the-Loop–Based Module for the Emulation of Electric Power Distribution Systems,2026,,title_search,https://noesis.uis.edu.co/bitstreams/d7a5b413-a5e4-46a7-bd0c-074a82d447d8/download,https://noesis.uis.edu.co/handle/20.500.14071/47278,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2026_power-hardware-in-the-loop-based-module-for-the-emulation-of-electric-power-distribution-systems.pdf,ok
openalex_latest_topic_aligned,Multi-Camera Simultaneous Localization and Mapping for Unmanned Systems: A Survey,2026,https://doi.org/10.3390/electronics15030602,title_search,https://www.mdpi.com/2079-9292/15/3/602/pdf?version=1769697818,https://doi.org/10.3390/electronics15030602,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2026_multi-camera-simultaneous-localization-and-mapping-for-unmanned-systems-a-survey.pdf,ok:https://www.mdpi.com/2079-9292/15/3/602/pdf?version=1769697818
openalex_latest_topic_aligned,"Optimization of Compressor Preheating to Increase Efficiency, Comfort, and Lifespan",2025,https://doi.org/10.3390/technologies13120590,title_search,https://www.mdpi.com/2227-7080/13/12/590/pdf?version=1765792320,https://doi.org/10.3390/technologies13120590,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2025_optimization-of-compressor-preheating-to-increase-efficiency-comfort-and-lifespan.pdf,ok:https://www.mdpi.com/2227-7080/13/12/590/pdf?version=1765792320
openalex_latest_topic_aligned,Návrh a zprovoznění demonstračního polohovacího pracoviště s pohony pomocí frekvečních měničů siemens,2025,,title_search,https://dspace.vsb.cz/bitstreams/04217963-9c66-45e0-9ee7-5f1cafce6c22/download,http://hdl.handle.net/10084/157031,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2025_n-vrh-a-zprovozn-n-demonstra-n-ho-polohovac-ho-pracovi-t-s-pohony-pomoc-frekve-n-ch-m-ni-siemens.pdf,ok
openalex_latest_topic_aligned,A Review on Design and Performance Analysis of Solar Photovoltaic Water Pumping Systems Technologies,2025,https://doi.org/10.56975/ijcrt.v13i5.287100,title_search,http://www.ijcrt.org/download1.php?file=IJCRT25A5203.pdf,https://doi.org/10.56975/ijcrt.v13i5.287100,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2025_a-review-on-design-and-performance-analysis-of-solar-photovoltaic-water-pumping-systems-technologies.pdf,ok
openalex_latest_topic_aligned,Vector Control of AC Drives,2017,https://doi.org/10.1201/9780203734407,title_search,,https://doi.org/10.1201/9780203734407,failed,,exhausted_or_nonpdf
openalex_latest_topic_aligned,New Opportunities in Real-Time Diagnostics of Induction Machines,2024,https://doi.org/10.3390/en17133265,title_search,https://www.mdpi.com/1996-1073/17/13/3265/pdf?version=1719997317,https://doi.org/10.3390/en17133265,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2024_new-opportunities-in-real-time-diagnostics-of-induction-machines.pdf,ok:https://www.mdpi.com/1996-1073/17/13/3265/pdf?version=1719997317
openalex_latest_topic_aligned,Dual Mode PID Controller for Path Planning of Encoder Less Mobile Robots in Warehouse Environment,2024,https://doi.org/10.1109/access.2024.3363898,title_search,https://ieeexplore.ieee.org/ielx7/6287639/6514899/10428008.pdf,http://dx.doi.org/10.1109/access.2024.3363898,failed,,exhausted_or_nonpdf
openalex_latest_topic_aligned,Technical and environmental aspects of solar photo-voltaic water pumping systems: a comprehensive survey,2023,https://doi.org/10.2166/ws.2023.165,title_search,https://iwaponline.com/ws/article-pdf/23/7/2676/1266352/ws023072676.pdf,https://doi.org/10.2166/ws.2023.165,failed,,exhausted_or_nonpdf
openalex_latest_topic_aligned,Autonomous Drone Electronics Amplified with Pontryagin-Based Optimization,2023,https://doi.org/10.3390/electronics12112541,title_search,https://www.mdpi.com/2079-9292/12/11/2541/pdf?version=1685944807,https://doi.org/10.3390/electronics12112541,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2023_autonomous-drone-electronics-amplified-with-pontryagin-based-optimization.pdf,ok:https://www.mdpi.com/2079-9292/12/11/2541/pdf?version=1685944807
openalex_latest_topic_aligned,Sensorless Saliency-Based Control of Dual Induction Machines Under Dynamic Load Imbalances Using Three Current Sensors,2023,https://doi.org/10.1109/tie.2023.3241394,title_search,https://ieeexplore.ieee.org/ielx7/41/10153933/10035533.pdf,https://doi.org/10.1109/tie.2023.3241394,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Mobile G2C services typology: The standardized reality in Greek Municipalities,2014,https://doi.org/10.15556/ijsim.01.03.004,doi,,http://doi.org/10.15556/ijsim.01.03.004,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Impact d’un stage en unité spécialisée en soins palliatifs sur les représentations des étudiants en soins infirmiers. Étude qualitative au sein d’une équipe mobile de soins palliatifs,2025,https://doi.org/10.3917/spub.pr2.0061,doi,https://stm.cairn.info/article/SPUB_PR2_0061/pdf?lang=fr,https://doi.org/10.3917/spub.pr2.0061,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Model-free Multivariate Change Point Detection and Localization with Statistical Guarantee,2025,https://doi.org/10.5705/ss.202024.0320,doi,https://doi.org/10.5705/ss.202024.0320,https://doi.org/10.5705/ss.202024.0320,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Determinants of perception of youth towards mobile banking: imprint from scale construction,2025,https://doi.org/10.1504/ijef.2028.10070471,doi,,https://doi.org/10.1504/ijef.2028.10070471,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Dancing in the Rain: The Effectiveness of Mobile Platform for Learning Ten Qira’at,2024,https://doi.org/10.6007/ijarbss/v14-i5/21493,doi,https://hrmars.com/papers_submitted/21493/dancing-in-the-rain-the-effectiveness-of-mobile-platform-for-learning-ten-qiraat.pdf,http://dx.doi.org/10.6007/ijarbss/v14-i5/21493,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2024_dancing-in-the-rain-the-effectiveness-of-mobile-platform-for-learning-ten-qira-at.pdf,ok
crossref_latest_topic_aligned,An investigative strategy for the iPhone forced entry zero-click exploit for mobile espionage,2025,https://doi.org/10.1504/ijesdf.2027.10072148,doi,,https://doi.org/10.1504/ijesdf.2027.10072148,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Concept map-facilitated game-based learning in the mobile era: a systematic review of journal publications from 2009 to 2024,2025,https://doi.org/10.1504/ijmlo.2026.152815,title_search,,https://doi.org/10.1504/ijmlo.2026.152815,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Examining primary school learners awareness and readiness to utilise mobile devices for self-online learning,2026,https://doi.org/10.1504/ijmlo.2027.10076858,doi,,https://doi.org/10.1504/ijmlo.2027.10076858,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2026_examining-primary-school-learners-awareness-and-readiness-to-utilise-mobile-devices-for-self-online-learning.pdf,ok:https://www.inderscience.com/www/leaflet.php?filename=IJMLO_leaflet.pdf
crossref_latest_topic_aligned,Fractional observer-based model-free controller applied to a cylindrical robot,2026,https://doi.org/10.1504/ijaac.2027.10076247,doi,,https://doi.org/10.1504/ijaac.2027.10076247,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Adaptive state augmented backstepping control with NN approximation for 3-DOF robot under backlash like hysteresis,2026,https://doi.org/10.1504/ijaac.2027.10075794,doi,,https://doi.org/10.1504/ijaac.2027.10075794,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Advancements of robot-assisted language learning in the mobile era: a systematic review and bibliometric analysis,2026,https://doi.org/10.1504/ijmlo.2027.10075574,doi,,https://doi.org/10.1504/ijmlo.2027.10075574,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2026_advancements-of-robot-assisted-language-learning-in-the-mobile-era-a-systematic-review-and-bibliometric-analysis.pdf,ok:https://www.inderscience.com/www/leaflet.php?filename=IJMLO_leaflet.pdf
crossref_latest_topic_aligned,Enhancing English language acquisition through mobile technologies: a systematic review and meta-analysis of experimental studies,2026,https://doi.org/10.1504/ijmlo.2027.10076362,doi,,https://doi.org/10.1504/ijmlo.2027.10076362,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2026_enhancing-english-language-acquisition-through-mobile-technologies-a-systematic-review-and-meta-analysis-of-experimental.pdf,ok:https://www.inderscience.com/www/leaflet.php?filename=IJMLO_leaflet.pdf
crossref_latest_topic_aligned,Determinants of Engagement with Health Insurance Mobile Apps to Enhance the Quality Of Life,2025,https://doi.org/10.1504/ijams.2027.10072249,doi,,https://doi.org/10.1504/ijams.2027.10072249,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,A Finite State Machine Model for Mitigating Mobile Money Social Engineering Attacks,2024,https://doi.org/10.1504/ijcsyse.2027.10068479,doi,,https://doi.org/10.1504/ijcsyse.2027.10068479,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,A Network Model for a Mobile Learning Environment to Track Students' Progress,2024,https://doi.org/10.1504/ijcsyse.2027.10064743,doi,,http://doi.org/10.1504/ijcsyse.2027.10064743,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Advanced gain-boosted CMOS LDO regulator for enhanced load regulation in RFSoC and mobile systems,2025,https://doi.org/10.1504/ijaac.2027.10075192,doi,,https://doi.org/10.1504/ijaac.2027.10075192,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2025_advanced-gain-boosted-cmos-ldo-regulator-for-enhanced-load-regulation-in-rfsoc-and-mobile-systems.pdf,ok:https://www.inderscience.com/www/leaflet.php?filename=IJAAC_leaflet.pdf
crossref_latest_topic_aligned,Integrating mobile games with flipped learning to enhance word- and sentence-level strategies of classical Chinese reading,2026,https://doi.org/10.1504/ijmlo.2027.10077191,doi,,https://doi.org/10.1504/ijmlo.2027.10077191,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Factors influencing behavioral intention of students to adopt mobile computer supported collaborative learning (mCSCL) in resource-constrained nations: A structural equation modelling approach.,2025,https://doi.org/10.1504/ijmlo.2027.10074734,doi,,https://doi.org/10.1504/ijmlo.2027.10074734,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Machine Learning-Based Defect Detection and Classification for Arecanut in Vision-Guided Robot Harvesting,2025,https://doi.org/10.1504/ijiei.2027.10075234,doi,,https://doi.org/10.1504/ijiei.2027.10075234,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Mobile learning adoption in Nigerian universities among computer science students: the role of effort expectancy and social influence,2026,https://doi.org/10.1504/ijmlo.2027.10077740,doi,,https://doi.org/10.1504/ijmlo.2027.10077740,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Mouse Tracking for Web Marketing: Enhancing User Experience in Web Application Software by Measuring Self-Efficacy and Hesitation Levels,2015,https://doi.org/10.15556/ijsim.01.04.005,doi,,https://doi.org/10.15556/ijsim.01.04.005,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,How do consumers perceive a/an logotype/emblem in the advertisements: an eye tracking study,2015,https://doi.org/10.15556/ijsim.01.04.002,doi,,https://doi.org/10.15556/ijsim.01.04.002,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Contour Based Real Time Multiple Object Tracking,2016,https://doi.org/10.18535/ijetst/v3i08.10,doi,,http://doi.org/10.18535/ijetst/v3i08.10,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Nonlinear Self-Focusing of Cosh–Gaussian Laser Beam in Relativistic Plasma with Linear Absorption,2026,https://doi.org/10.54503/0002-3035-2025-61.1-19,doi,,https://doi.org/10.54503/0002-3035-2025-61.1-19,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2026_nonlinear-self-focusing-of-cosh-gaussian-laser-beam-in-relativistic-plasma-with-linear-absorption.pdf,ok:https://arar.sci.am/Content/429104/download/
crossref_latest_topic_aligned,"A Non-Regular Icosahedron Geometry Satellite Form, Mirror Invested Polyhedro Heliotrope, For Optical Tracking",2019,https://doi.org/10.33140/atcp.02.02.04,doi,,https://doi.org/10.33140/atcp.02.02.04,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Identification and Estimation of General Nonlinear Structured Latent Factor Model for Functional Data,2026,https://doi.org/10.5705/ss.202025.0148,doi,https://doi.org/10.5705/ss.202025.0148,https://doi.org/10.5705/ss.202025.0148,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Nonlinear Analysis of Nodal Covariates in Network: Dimension Reduction and Clustering,2026,https://doi.org/10.5705/ss.202025.0362,doi,,https://doi.org/10.5705/ss.202025.0362,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Precise State-of-Charge Estimation for LIBs: A Cutting-Edge Nonlinear Model Approach with Enhanced Robustness and Reliability,2025,https://doi.org/10.1504/ijcis.2028.10073299,doi,https://doi.org/10.1504/ijcis.2028.10073299,https://doi.org/10.1504/ijcis.2028.10073299,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2025_precise-state-of-charge-estimation-for-libs-a-cutting-edge-nonlinear-model-approach-with-enhanced-robustness-and-reliabi.pdf,ok
crossref_latest_topic_aligned,Bubble Modeling and Tagging: a Stochastic Nonlinear Autoregression Approach,2026,https://doi.org/10.5705/ss.202025.0450,doi,https://doi.org/10.5705/ss.202025.0450,https://doi.org/10.5705/ss.202025.0450,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,On a Flexible Generalized Model Averaging Forecasting of Nonlinear Time Series,2025,https://doi.org/10.5705/ss.202024.0371,doi,https://doi.org/10.5705/ss.202024.0371,https://doi.org/10.5705/ss.202024.0371,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,GA-optimised fuzzy control for trajectory tracking of a 3-DOF robotic manipulator,2025,https://doi.org/10.1504/ijaac.2027.10075191,doi,,https://doi.org/10.1504/ijaac.2027.10075191,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Lateral Force Analysis and Deformation Detection Method for Nonlinear Underground Geotechnical Structures,2025,https://doi.org/10.1504/ijcis.2027.10072306,doi,,https://doi.org/10.1504/ijcis.2027.10072306,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,IDESC: a hybrid ESCSO-DDPG algorithm for risk-aware UAV path planning in radar environments,2025,https://doi.org/10.1504/ijaac.2027.10074071,doi,,https://doi.org/10.1504/ijaac.2027.10074071,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Tracking the shift: a Delphi-based SWOT analysis of Industry 4.0 in Slovakia,2026,https://doi.org/10.1504/ijmed.2027.10075507,doi,,https://doi.org/10.1504/ijmed.2027.10075507,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,AI-Enhanced Nonlinear Economic Modelling for Sports Systems: Linking Material Performance and Cybersecurity Risk in Insurance Cost-Benefit Analysis,2026,https://doi.org/10.1504/ijipt.2027.10076440,doi,,https://doi.org/10.1504/ijipt.2027.10076440,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Distributed sliding mode observer-based leader-follower synchronisation for affine nonlinear multi-agent chaotic systems with uncertain dynamics,2026,https://doi.org/10.1504/ijaac.2027.10076281,doi,,https://doi.org/10.1504/ijaac.2027.10076281,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Parametric optimisation of neural sliding controller for nonlinear coupling tank plant using central force optimisation algorithm,2026,https://doi.org/10.1504/ijaac.2027.10076098,doi,,https://doi.org/10.1504/ijaac.2027.10076098,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Solar Photovoltaic System-Fed Battery Charging with Decision-Tree-Assisted Maximum Power Point Tracking,2025,https://doi.org/10.1504/ijcis.2027.10069855,doi,,https://doi.org/10.1504/ijcis.2027.10069855,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,End Trajectory Tracking Control of Flexible Space Manipulator based on Improved RBF Neural Network,2025,https://doi.org/10.1504/ijims.2027.10071215,doi,,https://doi.org/10.1504/ijims.2027.10071215,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Improved artificial neural network approach for solving constrained optimal control of nonlinear fractional-order systems,2025,https://doi.org/10.1504/ijaac.2027.10075190,doi,,https://doi.org/10.1504/ijaac.2027.10075190,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,"Can Electric Vehicles (EVs) Drive our Smart Cities Exploring the Moderating Effect of Support Infrastructure, Model Choice-ability and Resale Value.",2026,https://doi.org/10.1504/ijams.2028.10077869,doi,,https://doi.org/10.1504/ijams.2028.10077869,failed,,exhausted_or_nonpdf
